label_id,std_dev_intensity,label,relFCs,eyes_open,smile_score
3391,48,contempt,0.813745719,1,1
3392,25,contempt,0.879527599,0,1
3393,23,contempt,0.834693077,0,0.33
3394,34,contempt,0.823835002,1,0.02
3395,50,contempt,0.828666021,0,0.01
3396,25,neutral,0.804857147,1,0
3397,42,happy,0.777662513,0,1
3398,32,neutral,0.846116449,1,1
3399,50,contempt,0.854913143,0,1
3400,38,neutral,0.855363452,0,0.15
3401,39,contempt,0.845240243,1,0.01
3402,30,contempt,0.86236021,0,0.12
3403,63,anger,0.839964074,0,0.02
3404,25,contempt,0.713574816,0,0.06
3405,30,contempt,0.830822833,0,0.11
3406,55,contempt,0.856254836,0,0.02
3407,32,happy,0.737042519,1,1
3408,30,contempt,0.770852061,0,0.03
3409,48,contempt,0.845773679,0,0.99
3410,49,anger,0.837567695,0,0.07
3411,25,contempt,0.786813283,1,1
3412,40,disgust,0.826849348,0,0.07
3413,32,happy,0.82362719,1,0.8
3414,35,contempt,0.86653557,1,0.04
3415,54,contempt,0.889736119,1,0.98
3416,55,contempt,0.80065144,0,1
3417,29,contempt,0.791437057,0,1
3418,48,contempt,0.834693077,0,1
3419,40,happy,0.796543853,0,0.07
3420,32,contempt,0.819914835,1,0.14
3421,35,contempt,0.852522396,0,0.2
3422,54,contempt,0.741020977,1,1
3423,40,anger,0.896778562,1,0.8
3424,22,neutral,0.877117609,1,0.24
3425,40,sad,0.873994913,0,0.01
3426,55,neutral,0.835971158,0,0.01
3427,50,neutral,0.826342659,1,1
3428,18,contempt,0.69263224,0,1
3429,32,disgust,0.818403674,0,1
3430,17,contempt,0.886903263,1,0.99
3431,17,disgust,0.86759996,0,0.08
3432,25,contempt,0.808126137,0,1
3433,17,sad,0.762852041,0,1
3434,14,contempt,0.834321594,0,0.05
3435,15,anger,0.809356969,0,0.01
3436,15,neutral,0.828567002,0,0
3437,12,disgust,0.833131755,0,1
3438,37,contempt,0.763059431,1,0.4
3439,18,neutral,0.878948671,0,0.01
3440,21,contempt,0.840606576,1,1
3441,17,contempt,0.831731137,0,0.62
3442,25,contempt,0.713249915,1,1
3443,23,happy,0.786813078,0,0
3444,12,happy,0.838106054,1,0
3445,28,contempt,0.832001442,0,1
3446,40,sad,0.891101186,0,0.93
3447,55,contempt,0.810943169,1,0.36
3448,25,contempt,0.779738903,1,1
3449,35,contempt,0.792144722,0,1
3450,21,contempt,0.802220197,0,0.03
3451,18,contempt,0.855536823,1,1
3452,21,surprise,0.793556844,0,0.05
3453,16,contempt,0.737457721,1,1
3454,19,neutral,0.727960596,1,1
3455,40,contempt,0.870339124,0,0.07
3456,32,sad,0.860986668,0,1
3457,22,contempt,0.897989448,1,0.01
3458,49,contempt,0.848085215,1,0.84
3459,28,contempt,0.864441865,1,0.04
3460,12,anger,0.796604283,0,0.28
3461,20,neutral,0.693569402,1,0.06
3462,23,contempt,0.782861444,0,0.44
3463,22,contempt,0.853277223,0,0.5
3464,21,contempt,0.811510448,1,1
3465,35,neutral,0.732085034,0,0.01
3466,54,contempt,0.750954804,0,0.09
3467,40,contempt,0.859090027,0,1
3468,21,contempt,0.865483882,0,0.74
3469,12,sad,0.825246342,0,0
3470,60,contempt,0.783247474,0,0.03
3471,55,contempt,0.69464404,0,0
3472,50,contempt,0.811561327,1,0.01
3473,60,contempt,0.747729657,0,1
3474,55,contempt,0.814047474,0,1
3475,45,contempt,0.751971773,1,0.05
3476,35,neutral,0.827994114,1,0.97
3477,22,contempt,0.831354582,1,0.05
3478,13,contempt,0.794372142,0,0.02
3479,23,neutral,0.894941873,0,0.04
3480,17,contempt,0.722637099,0,0.25
3481,28,contempt,0.83246032,0,1
3482,50,disgust,0.831787864,0,1
3483,25,surprise,0.810210383,0,0.06
3484,30,contempt,0.849450713,0,1
3485,31,contempt,0.781585409,0,0.1
3486,23,neutral,0.757986695,0,0.01
3487,29,contempt,0.733857887,1,0
3488,17,anger,0.754217223,0,0.1
3489,32,neutral,0.85790746,0,1
3490,42,surprise,0.833384986,0,0.05
3491,23,surprise,0.819985957,0,0
3492,19,contempt,0.820851981,1,0.02
3493,15,disgust,0.71471274,1,1
3494,33,contempt,0.879874877,0,0.08
3495,48,contempt,0.86914019,0,0.97
3496,15,neutral,0.839684405,0,1
3497,25,disgust,0.712425844,1,0.01
3498,22,neutral,0.722627263,0,1
3499,50,contempt,0.842995615,1,1
3500,35,contempt,0.7896271,1,1
3501,19,contempt,0.832108232,0,0.01
3502,60,contempt,0.794733637,0,1
3503,28,contempt,0.827917646,0,0.02
3504,50,contempt,0.791861745,0,0.01
3505,29,happy,0.829349894,0,0.04
3506,30,contempt,0.861946651,0,0.04
3507,31,contempt,0.79710038,1,1
3508,23,contempt,0.860392622,0,0.07
3509,29,contempt,0.785653319,0,0.02
3510,17,contempt,0.782640087,0,0.01
3511,32,contempt,0.858318035,0,1
3512,42,neutral,0.849277855,1,0.06
3513,23,contempt,0.790681653,0,0.03
3514,19,contempt,0.808391568,1,0.01
3515,15,disgust,0.84821913,1,0.01
3516,29,surprise,0.845221869,0,0.05
3517,48,contempt,0.789196178,1,0.02
3518,15,contempt,0.870178441,0,1
3519,50,contempt,0.791566868,0,0.01
3520,25,contempt,0.739387319,1,0.49
3521,55,contempt,0.845444275,0,0
3522,20,contempt,0.858705892,1,1
3523,40,happy,0.822645628,1,1
3524,28,contempt,0.877234419,0,1
3525,32,anger,0.827773753,1,0.02
3526,17,surprise,0.873295137,1,0.04
3527,17,contempt,0.877348871,0,1
3528,25,contempt,0.839382615,1,1
3529,17,contempt,0.809973846,0,1
3530,19,contempt,0.835055431,0,1
3531,15,contempt,0.752917743,1,0.11
3532,32,contempt,0.788581552,1,0.01
3533,12,contempt,0.766367077,0,0.79
3534,37,contempt,0.77740764,0,1
3535,18,contempt,0.845294425,0,1
3536,21,contempt,0.837307049,1,0.01
3537,17,contempt,0.804548008,0,0.04
3538,25,contempt,0.815771622,0,1
3539,10,disgust,0.762374658,0,1
3540,12,contempt,0.850572491,0,1
3541,28,contempt,0.815996672,0,1
3542,40,contempt,0.816167323,1,0.08
3543,55,neutral,0.874937796,0,1
3544,25,disgust,0.856722022,1,0.01
3545,35,contempt,0.739054323,0,1
3546,21,contempt,0.82132163,0,0.05
3547,18,contempt,0.848740437,0,1
3548,21,contempt,0.871832932,1,0.08
3549,16,contempt,0.78500323,0,0.04
3550,19,neutral,0.896972717,1,0.19
3551,40,contempt,0.791646587,1,0.56
3552,32,contempt,0.789487521,0,1
3553,22,contempt,0.853436117,1,0.84
3554,49,contempt,0.694195498,0,0.01
3555,28,contempt,0.87103069,0,1
3556,12,contempt,0.730566855,1,1
3557,20,neutral,0.592755902,0,0.03
3558,23,contempt,0.828215238,0,1
3559,22,contempt,0.867071987,0,0.06
3560,21,contempt,0.816018797,1,0.14
3561,35,contempt,0.862102174,0,0.01
3562,54,happy,0.811562384,1,0
3563,40,contempt,0.806032545,1,1
3564,21,contempt,0.860330498,0,0.02
3565,12,contempt,0.700589289,0,0.08
3566,60,happy,0.772353175,1,1
3567,55,contempt,0.748401637,0,0.97
3568,50,happy,0.837707691,0,1
3569,60,contempt,0.829247383,0,0.75
3570,55,neutral,0.785114663,1,0.05
3571,45,contempt,0.811607298,0,0.07
3572,35,anger,0.872778898,1,0.04
3573,22,disgust,0.857470324,1,0.04
3574,13,contempt,0.824940714,0,0.99
3575,23,contempt,0.795975588,0,1
3576,17,contempt,0.840849013,0,0.71
3577,26,sad,0.868599108,0,0.01
3578,50,contempt,0.856185741,0,0.95
3579,19,anger,0.855309206,0,1
3580,30,contempt,0.865309504,0,0.9
3581,31,disgust,0.853935574,1,1
3582,23,contempt,0.820560151,0,0.02
3583,29,disgust,0.848487513,0,0.08
3584,17,contempt,0.84980066,1,0.03
3585,32,contempt,0.872006689,1,1
3586,42,contempt,0.82897026,1,0
3587,23,contempt,0.784318903,1,1
3588,25,contempt,0.858707229,1,1
3589,35,contempt,0.786392841,0,0
3590,29,neutral,0.856335073,1,0.25
3591,30,disgust,0.86868528,0,0.05
3592,35,contempt,0.793386739,0,0.02
3593,23,contempt,0.841349118,1,0.04
3594,23,disgust,0.795170853,0,0.08
3595,35,happy,0.820662782,0,1
3596,32,contempt,0.886334837,0,0.16
3597,42,neutral,0.82738458,1,0.58
3598,23,contempt,0.833709335,1,0.81
3599,19,contempt,0.715917237,1,1
3600,25,neutral,0.775166063,1,1
3601,20,contempt,0.755295696,1,0.53
3602,48,contempt,0.774812587,0,0.01
3603,15,contempt,0.792202765,0,0.02
3604,50,contempt,0.742020701,0,0.75
3605,25,contempt,0.793019208,1,1
3606,30,neutral,0.663460441,1,1
3607,10,contempt,0.861506704,0,0.05
3608,40,contempt,0.809314246,1,0.07
3609,50,disgust,0.750255561,0,0.75
3610,21,neutral,0.781666374,1,1
3611,18,contempt,0.79534123,0,0.2
3612,21,anger,0.80691304,1,0.06
3613,16,contempt,0.788149025,0,0.04
3614,19,contempt,0.886297913,0,1
3615,22,contempt,0.793119597,0,1
3616,49,contempt,0.878831278,0,1
3617,28,contempt,0.787192185,0,0.07
3618,20,contempt,0.862227769,0,1
3619,23,neutral,0.820536986,0,1
3620,22,contempt,0.748882655,0,1
3621,21,contempt,0.842932195,0,1
3622,21,contempt,0.756714781,1,0.04
3623,12,contempt,0.846140528,0,0.19
3624,60,anger,0.849266532,1,1
3625,55,surprise,0.83765085,0,0.8
3626,45,neutral,0.786958891,1,0.02
3627,35,contempt,0.896197852,0,1
3628,22,happy,0.88811812,0,0.06
3629,23,surprise,0.874031217,0,0
3630,25,contempt,0.754876819,0,1
3631,30,happy,0.784326594,1,0.62
3632,23,surprise,0.853444313,1,0.09
3633,32,anger,0.807656574,1,0.02
3634,42,happy,0.785187408,0,0.59
3635,23,contempt,0.825702402,0,0
3636,15,surprise,0.793303657,0,1
3637,15,contempt,0.802633303,1,0.15
3638,25,contempt,0.833554203,0,0.12
3639,22,contempt,0.89767549,1,0.59
3640,35,contempt,0.878555048,0,0.07
3641,19,contempt,0.83816034,0,0.02
3642,60,contempt,0.82265226,0,1
3643,23,fear,0.824868118,0,0.03
3644,32,contempt,0.819581548,0,0.6
3645,42,contempt,0.805125453,0,0.62
3646,23,happy,0.845195429,0,0.61
3647,15,contempt,0.883820349,0,1
3648,15,contempt,0.849564811,0,0.91
3649,15,contempt,0.862080247,1,1
3650,12,contempt,0.791655555,1,0.01
3651,29,contempt,0.874986711,0,0.03
3652,31,contempt,0.806816513,0,0.07
3653,29,happy,0.873944253,1,1
3654,17,neutral,0.879915387,0,0.05
3655,19,contempt,0.621562476,0,0.08
3656,20,happy,0.682509992,1,0.81
3657,32,contempt,0.816926868,0,1
3658,26,contempt,0.831818647,0,0.07
3659,29,contempt,0.735353108,0,1
3660,19,anger,0.760617499,0,0.14
3661,54,neutral,0.731019649,1,0
3662,44,contempt,0.855844097,0,1
3663,23,contempt,0.853077454,0,0.19
3664,22,neutral,0.879272751,0,1
3665,55,surprise,0.871133816,1,0.58
3666,35,contempt,0.883928539,0,0.01
3667,21,disgust,0.720552003,1,0
3668,16,happy,0.895494219,1,1
3669,33,anger,0.841561779,0,1
3670,12,contempt,0.8380982,0,1
3671,28,contempt,0.689987529,1,1
3672,21,contempt,0.834143817,1,0.08
3673,18,contempt,0.833600303,0,1
3674,21,contempt,0.876025909,1,0.06
3675,16,contempt,0.705001703,1,0
3676,19,contempt,0.76755951,0,1
3677,23,contempt,0.776508547,1,1
3678,22,contempt,0.87625997,0,1
3679,60,contempt,0.818189663,0,1
3680,13,contempt,0.716247984,0,0.01
3681,23,contempt,0.809226985,1,0.01
3682,28,contempt,0.820244806,0,0.01
3683,50,contempt,0.751264141,0,0.61
3684,29,contempt,0.859286145,0,0.17
3685,19,contempt,0.886130732,0,1
3686,19,contempt,0.688240089,0,0.91
3687,60,contempt,0.768109289,0,1
3688,55,contempt,0.87896567,1,1
3689,25,contempt,0.801992685,0,1
3690,48,contempt,0.889610585,0,0.62
3691,25,contempt,0.802439157,1,0.87
3692,23,contempt,0.797944428,0,0.11
3693,34,contempt,0.693907626,0,0.67
3694,50,contempt,0.85885763,1,0.03
3695,25,contempt,0.795343083,1,0.04
3696,42,contempt,0.770007056,0,0.33
3697,32,anger,0.803966876,1,0.08
3698,50,contempt,0.826794372,0,0.98
3699,38,contempt,0.861546628,1,0.33
3700,39,happy,0.800184587,1,0.12
3701,30,contempt,0.779618407,1,1
3702,63,contempt,0.817034182,0,1
3703,25,contempt,0.849639878,0,1
3704,30,contempt,0.834936516,1,0.02
3705,55,contempt,0.838001624,1,1
3706,32,neutral,0.753042663,1,0.3
3707,30,contempt,0.796546705,1,0.04
3708,48,surprise,0.881950216,0,0.05
3709,49,neutral,0.871919752,0,0.07
3710,25,contempt,0.847109363,1,1
3711,40,contempt,0.802833149,0,0.07
3712,32,disgust,0.855800597,0,0.16
3713,35,happy,0.832358598,0,0.04
3714,54,contempt,0.804261259,0,0
3715,55,contempt,0.687039191,1,0.13
3716,29,contempt,0.801896032,0,0.04
3717,48,contempt,0.811773171,0,0.37
3718,40,contempt,0.854200563,0,1
3719,32,contempt,0.80645602,0,1
3720,35,contempt,0.872782989,1,1
3721,54,contempt,0.851657101,0,1
3722,40,anger,0.816805282,1,1
3723,22,contempt,0.800462789,1,0.52
3724,40,contempt,0.866510418,1,0.03
3725,55,happy,0.736716231,0,0.06
3726,50,contempt,0.744825972,1,1
3727,18,contempt,0.839099681,0,0.06
3728,32,surprise,0.843220617,1,0.37
3729,17,contempt,0.876997552,1,1
3730,17,contempt,0.839967022,0,1
3731,25,contempt,0.763042816,0,1
3732,17,contempt,0.832310225,0,0.05
3733,14,contempt,0.772749366,0,0.18
3734,15,contempt,0.863286448,0,0.1
3735,15,happy,0.858247247,0,0.63
3736,12,contempt,0.822772986,1,0.17
3737,37,happy,0.748199613,0,0.07
3738,18,contempt,0.850740126,1,0.01
3739,21,contempt,0.748849736,0,0.66
3740,17,contempt,0.840266085,0,0.13
3741,25,contempt,0.811584762,0,0.92
3742,23,contempt,0.751143122,1,1
3743,12,neutral,0.726619213,1,1
3744,28,contempt,0.80721065,1,1
3745,40,contempt,0.800101258,1,0.97
3746,55,contempt,0.818469284,0,1
3747,25,happy,0.822288012,1,0.05
3748,35,contempt,0.79301197,0,1
3749,21,happy,0.819317231,0,0.09
3750,18,contempt,0.875254191,1,0.04
3751,21,contempt,0.80756206,1,0.72
3752,16,neutral,0.869725225,0,0.03
3753,19,contempt,0.759371249,0,1
3754,40,contempt,0.800454817,0,1
3755,32,contempt,0.836876249,1,0
3756,22,contempt,0.821112442,0,0.01
3757,49,contempt,0.841152062,1,0.54
3758,28,contempt,0.716000538,0,0.08
3759,12,contempt,0.790447338,0,0.01
3760,20,contempt,0.815442577,0,0
3761,23,contempt,0.837154857,1,0.02
3762,22,contempt,0.833382798,1,0.02
3763,21,anger,0.718914191,0,1
3764,35,surprise,0.763980338,1,1
3765,54,contempt,0.827599506,0,0
3766,40,contempt,0.800514613,0,0.49
3767,21,neutral,0.887753112,0,0.77
3768,12,contempt,0.879921292,0,0.01
3769,60,disgust,0.738322786,1,0.07
3770,55,contempt,0.843576961,1,1
3771,50,contempt,0.830992508,0,1
3772,60,contempt,0.808074662,0,1
3773,55,anger,0.767965459,0,0.02
3774,45,anger,0.758941011,0,0.3
3775,35,surprise,0.792265669,0,1
3776,22,contempt,0.736910291,0,1
3777,13,contempt,0.719487938,0,0.44
3778,23,happy,0.740815548,1,1
3779,17,contempt,0.846208063,0,1
3780,28,neutral,0.765995073,0,1
3781,50,contempt,0.747149709,1,0.01
3782,25,contempt,0.777159104,0,0.37
3783,30,contempt,0.832377569,0,0.38
3784,31,contempt,0.831661322,1,1
3785,23,contempt,0.798989351,1,0.25
3786,29,happy,0.849415697,1,0.01
3787,17,contempt,0.798849839,1,1
3788,32,contempt,0.887735284,0,0.07
3789,42,fear,0.817851879,0,0.95
3790,23,contempt,0.884723769,0,0.01
3791,19,surprise,0.776115657,1,0.1
3792,15,sad,0.840613719,0,0.82
3793,33,anger,0.856761913,0,1
3794,48,contempt,0.873449227,0,0.01
3795,15,contempt,0.820858365,0,1
3796,25,happy,0.779560329,0,0.05
3797,22,surprise,0.814475565,0,1
3798,50,contempt,0.883025619,0,1
3799,35,happy,0.827775313,0,0.06
3800,19,contempt,0.863636688,0,0.24
3801,60,contempt,0.885518863,1,0.6
3802,28,neutral,0.789475364,0,0.01
3803,50,contempt,0.68354552,0,1
3804,29,happy,0.820408908,1,1
3805,30,surprise,0.838668923,0,1
3806,31,contempt,0.807266504,0,0.46
3807,23,contempt,0.836398589,1,1
3808,29,contempt,0.724315775,0,0.08
3809,17,contempt,0.874769426,0,1
3810,32,anger,0.822962676,1,1
3811,42,contempt,0.857438584,0,0.9
3812,23,contempt,0.796598018,0,0.05
3813,19,happy,0.797002954,1,0.01
3814,15,contempt,0.89767549,0,0.02
3815,29,contempt,0.810882669,1,1
3816,48,contempt,0.811909026,1,0
3817,15,contempt,0.825443081,0,0.05
3818,50,contempt,0.713409666,1,0.07
3819,25,contempt,0.82634723,0,1
3820,55,contempt,0.78640467,0,0.04
3821,20,happy,0.806947346,1,1
3822,40,happy,0.806560763,1,0.08
3823,28,contempt,0.754203761,1,1
3824,32,contempt,0.854004659,0,0.94
3825,17,contempt,0.719763795,0,0
3826,17,contempt,0.816025157,1,0.02
3827,25,neutral,0.793043226,0,1
3828,17,contempt,0.871166601,0,0.07
3829,19,contempt,0.809571443,0,1
3830,15,surprise,0.701905575,1,1
3831,32,neutral,0.86941698,0,1
3832,12,contempt,0.829232384,1,0.03
3833,37,contempt,0.731218067,1,0.04
3834,18,contempt,0.703088818,1,0.1
3835,21,contempt,0.854936003,0,0.06
3836,17,contempt,0.745845841,1,1
3837,25,contempt,0.857648902,0,1
3838,10,happy,0.769028799,0,1
3839,12,contempt,0.796469166,0,0.1
3840,28,contempt,0.845243063,0,1
3841,40,disgust,0.829720709,0,0.01
3842,55,contempt,0.79569767,1,1
3843,25,contempt,0.807146368,0,1
3844,35,contempt,0.810357582,0,0.04
3845,21,neutral,0.854185168,0,0.01
3846,18,surprise,0.796834404,0,0.05
3847,21,contempt,0.788545254,0,1
3848,16,contempt,0.828237103,0,1
3849,19,contempt,0.751487133,1,0.02
3850,40,contempt,0.724533387,0,0.09
3851,32,contempt,0.824787015,1,0.01
3852,22,contempt,0.821300126,0,1
3853,49,disgust,0.880765286,0,1
3854,28,contempt,0.886450542,1,0.02
3855,12,anger,0.724750277,1,1
3856,20,neutral,0.858451607,0,1
3857,23,contempt,0.854926796,0,0
3858,22,neutral,0.852809174,0,1
3859,21,contempt,0.899336981,1,1
3860,35,contempt,0.688013152,1,1
3861,54,contempt,0.818900083,0,0.01
3862,40,contempt,0.898099421,0,0.82
3863,21,contempt,0.769283061,0,0.05
3864,12,happy,0.730947855,1,0
3865,60,disgust,0.721653013,0,0.07
3866,55,contempt,0.861714149,1,0.02
3867,50,contempt,0.773491215,0,0.02
3868,60,contempt,0.86060098,0,0.05
3869,55,fear,0.833871631,1,0.01
3870,45,contempt,0.821450332,1,0
3871,35,fear,0.69439769,1,1
3872,22,anger,0.822962676,0,0
3873,13,anger,0.772951097,0,0.68
3874,23,neutral,0.725127658,0,0.08
3875,17,contempt,0.797279705,0,1
3876,26,surprise,0.840404356,1,0.02
3877,50,contempt,0.813744478,0,0.01
3878,19,contempt,0.747080283,1,1
3879,30,contempt,0.845740788,0,1
3880,31,contempt,0.744764258,0,0.02
3881,23,neutral,0.828771184,0,1
3882,29,contempt,0.811535134,0,1
3883,17,contempt,0.846667857,0,1
3884,32,contempt,0.792857014,1,0.89
3885,42,contempt,0.791796343,0,1
3886,23,contempt,0.875046245,1,0.02
3887,25,contempt,0.858437732,1,0.98
3888,35,surprise,0.764231659,1,0.01
3889,29,contempt,0.795451747,1,1
3890,30,contempt,0.826188825,1,0.03
3891,35,contempt,0.876263031,1,0.01
3892,23,contempt,0.898925234,1,1
3893,23,happy,0.824679719,0,0.04
3894,35,contempt,0.812257601,0,1
3895,32,disgust,0.61120225,0,0.02
3896,42,contempt,0.841929069,1,0.03
3897,23,neutral,0.845113491,0,0.02
3898,19,contempt,0.799736839,0,0.18
3899,25,anger,0.768913863,0,0.95
3900,20,contempt,0.856908376,1,1
3901,48,happy,0.886530517,1,1
3902,15,contempt,0.798636983,0,1
3903,50,contempt,0.890525069,1,0.01
3904,25,contempt,0.830690441,0,1
3905,30,contempt,0.866476708,1,0.02
3906,10,happy,0.873781167,0,1
3907,40,contempt,0.78463887,1,1
3908,50,contempt,0.863720487,1,1
3909,21,contempt,0.837146304,1,0.09
3910,18,contempt,0.8466299,0,0.1
3911,21,happy,0.738714216,0,1
3912,16,contempt,0.876081512,1,0.02
3913,19,contempt,0.739732473,0,1
3914,22,contempt,0.849531883,1,1
3915,49,contempt,0.76302125,1,0
3916,28,contempt,0.744236571,0,0.1
3917,20,disgust,0.823592162,1,0.02
3918,23,contempt,0.750685279,1,1
3919,22,contempt,0.842100909,0,1
3920,21,contempt,0.886655085,1,0
3921,21,contempt,0.781281836,0,0.48
3922,12,contempt,0.776455032,0,0
3923,60,neutral,0.840558365,0,1
3924,55,neutral,0.858194501,1,0.87
3925,45,happy,0.855224254,0,0.03
3926,35,contempt,0.805962061,0,0.07
3927,22,contempt,0.791900298,0,0.07
3928,23,contempt,0.825552894,1,0.36
3929,25,neutral,0.858929381,0,0.04
3930,30,neutral,0.854851944,1,0.72
3931,23,contempt,0.776958816,0,0.05
3932,32,contempt,0.80413048,1,0.83
3933,42,contempt,0.765095646,0,0.07
3934,23,contempt,0.807807328,0,1
3935,15,contempt,0.812022975,1,1
3936,15,disgust,0.658474492,0,1
3937,25,neutral,0.8304651,1,1
3938,22,contempt,0.863248843,0,0.02
3939,35,contempt,0.825595703,0,1
3940,19,contempt,0.772066408,0,1
3941,60,contempt,0.864230947,1,0.98
3942,23,contempt,0.719501013,0,0.06
3943,32,contempt,0.80250098,0,0.05
3944,42,contempt,0.855849863,0,1
3945,23,anger,0.803967934,0,0.2
3946,15,contempt,0.825784733,0,0.06
3947,15,happy,0.818953423,0,0.99
3948,15,contempt,0.820494918,1,1
3949,12,contempt,0.80345636,0,0.77
3950,29,contempt,0.822332185,0,0
3951,31,happy,0.877379045,0,1
3952,29,contempt,0.869357971,1,1
3953,17,contempt,0.877024359,0,0.73
3954,19,happy,0.805861578,1,1
3955,20,contempt,0.832268113,0,0.23
3956,32,contempt,0.807369505,1,0.74
3957,26,contempt,0.800065965,0,0.06
3958,29,surprise,0.882525144,0,0.02
3959,19,contempt,0.795126836,1,1
3960,54,contempt,0.83505014,0,1
3961,44,anger,0.847032729,0,1
3962,23,contempt,0.865642843,0,1
3963,22,happy,0.799473986,0,0.06
3964,55,contempt,0.835278444,0,1
3965,35,neutral,0.895536694,0,0
3966,21,contempt,0.856026916,1,0.16
3967,16,contempt,0.773867534,1,0.65
3968,33,contempt,0.863030187,0,1
3969,12,happy,0.846603409,0,0.12
3970,28,contempt,0.872005091,0,0
3971,21,contempt,0.839851871,0,1
3972,18,contempt,0.863506165,1,0
3973,21,contempt,0.889613245,0,0.03
3974,16,happy,0.72836915,0,1
3975,19,contempt,0.824495444,1,0.06
3976,23,contempt,0.847278743,1,1
3977,22,contempt,0.789573942,1,0
3978,60,contempt,0.886109128,0,0.01
3979,13,contempt,0.865628937,1,0.04
3980,23,happy,0.824938399,0,0
3981,28,disgust,0.769245067,0,1
3982,50,surprise,0.801190302,1,1
3983,29,contempt,0.899557343,0,0.82
3984,19,contempt,0.806801148,0,0.12
3985,19,neutral,0.898514141,0,1
3986,60,sad,0.741081091,0,0.4
3987,55,contempt,0.837098283,0,1
3988,25,contempt,0.833258166,0,1
3989,48,anger,0.786825502,0,0.07
3990,25,contempt,0.826482213,0,0.01
3991,23,contempt,0.820661253,0,1
3992,34,contempt,0.820586883,0,0.17
3993,50,contempt,0.718356249,1,1
3994,25,contempt,0.852894138,0,0.86
3995,42,contempt,0.801718688,1,1
3996,32,contempt,0.776538175,0,0
3997,50,neutral,0.823911324,0,1
3998,38,neutral,0.846143645,0,0.04
3999,39,neutral,0.843842714,0,0.1
4000,30,neutral,0.840645247,0,0.03
4001,63,neutral,0.776627078,0,0.07
4002,25,contempt,0.88144188,0,1
4003,30,contempt,0.79769035,0,0
4004,55,contempt,0.855814953,0,0.16
4005,32,fear,0.845639981,1,1
4006,30,anger,0.811718506,0,1
4007,48,contempt,0.871544944,0,0.01
4008,49,contempt,0.79388036,1,1
4009,25,anger,0.804657735,1,1
4010,40,contempt,0.792075426,0,0.01
4011,32,contempt,0.856353873,1,1
4012,35,contempt,0.784017406,0,1
4013,54,neutral,0.84751757,0,0.08
4014,55,contempt,0.80226155,0,0.16
4015,29,neutral,0.848883889,0,0.09
4016,48,contempt,0.772972393,0,0.05
4017,40,contempt,0.869509777,0,1
4018,32,contempt,0.85972465,0,0.05
4019,35,contempt,0.817618168,1,1
4020,54,contempt,0.850218781,1,0.01
4021,40,neutral,0.865569185,0,0.55
4022,22,happy,0.744931775,0,1
4023,40,happy,0.853947519,1,0.05
4024,55,contempt,0.853704333,1,1
4025,50,contempt,0.860793609,1,1
4026,18,surprise,0.85412909,1,0
4027,32,neutral,0.879525404,0,0.03
4028,17,contempt,0.854438608,0,1
4029,17,contempt,0.846186748,1,0.05
4030,25,contempt,0.812054949,1,1
4031,17,disgust,0.758517579,1,0.09
4032,14,happy,0.814617023,1,0.2
4033,15,contempt,0.80631387,0,0.77
4034,15,neutral,0.801323437,0,0.7
4035,12,neutral,0.820626509,0,0.04
4036,37,happy,0.78795703,0,1
4037,18,neutral,0.767891323,1,0.11
4038,21,surprise,0.81261807,0,1
4039,17,contempt,0.695180612,0,1
4040,25,contempt,0.85427715,1,1
4041,23,contempt,0.841638153,1,0.06
4042,12,contempt,0.767880729,1,1
4043,28,contempt,0.819587849,0,0.02
4044,40,contempt,0.797422281,1,0.94
4045,55,contempt,0.778886577,0,1
4046,25,neutral,0.870714408,0,0.98
4047,35,contempt,0.821765929,1,1
4048,21,contempt,0.739040581,0,0.04
4049,18,contempt,0.751411278,1,0.02
4050,21,disgust,0.677389037,0,0.04
4051,16,contempt,0.858953829,1,1
4052,19,contempt,0.792023211,0,1
4053,40,happy,0.824576409,0,1
4054,32,happy,0.848314173,0,1
4055,22,happy,0.827298254,1,0.02
4056,49,neutral,0.820076661,0,1
4057,28,contempt,0.883907909,1,0
4058,12,contempt,0.86643793,0,1
4059,20,neutral,0.751575068,0,1
4060,23,surprise,0.672051284,0,0.06
4061,22,contempt,0.889264546,1,0.01
4062,21,contempt,0.811095728,0,0.02
4063,35,happy,0.84665996,1,0
4064,54,fear,0.766455304,0,0.03
4065,40,contempt,0.878814321,1,0
4066,21,contempt,0.731267926,1,0.01
4067,12,contempt,0.859212828,0,0.06
4068,60,contempt,0.835026202,0,0.09
4069,55,happy,0.864140046,1,0.98
4070,50,anger,0.839759668,1,1
4071,60,anger,0.842188904,0,1
4072,55,contempt,0.882800597,1,0.01
4073,45,contempt,0.872438207,0,0.09
4074,35,contempt,0.71353873,0,1
4075,22,contempt,0.787271339,0,0.65
4076,13,neutral,0.840733976,0,0.01
4077,23,surprise,0.856981854,1,1
4078,17,contempt,0.851032623,0,1
4079,28,contempt,0.788153656,0,1
4080,50,contempt,0.82373943,0,0.02
4081,25,contempt,0.845335844,0,0.05
4082,30,contempt,0.861116831,1,0.07
4083,31,contempt,0.766756593,1,0.39
4084,23,contempt,0.833269428,0,0.87
4085,29,contempt,0.826154217,0,1
4086,17,contempt,0.759156377,1,0.14
4087,32,contempt,0.842284971,0,0.26
4088,42,anger,0.821096284,0,0.34
4089,23,contempt,0.836886439,1,1
